loan_amount,loan_term,interest_rate,annual_income,debt_to_income_ratio,credit_score,employment_length,num_credit_lines,num_derogatory_marks,home_ownership,loan_purpose,verification_status,default
19092.6,24,12.16,23790.4,5.41,773,9.6,4,0,RENT,home_improvement,Verified,0
98729.86,36,17.95,26556.58,46.23,587,22.9,15,0,MORTGAGE,debt_consolidation,Verified,1
96686.28,48,23.7,182457.58,37.01,406,28.8,29,1,RENT,debt_consolidation,Not Verified,1
5469.3,12,25.91,33195.05,35.92,791,8.3,4,2,MORTGAGE,debt_consolidation,Verified,0
95422.12,36,22.61,180952.79,17.55,317,7.4,16,1,RENT,debt_consolidation,Source Verified,0
65716.39,12,28.21,61069.86,41.03,792,16.9,15,5,MORTGAGE,home_improvement,Not Verified,0
87452.24,12,23.47,153203.2,47.69,328,24.4,18,2,MORTGAGE,other,Not Verified,1
48200.29,24,12.66,75751.98,6.77,666,22.4,7,3,RENT,other,Verified,0
53981.62,24,11.63,174575.36,32.01,339,16.8,15,1,MORTGAGE,debt_consolidation,Not Verified,0
51440.43,48,22.4,146081.88,6.08,688,18.9,22,0,MORTGAGE,home_improvement,Verified,0
68352.1,60,9.82,92326.42,52.35,319,7.3,11,2,MORTGAGE,debt_consolidation,Source Verified,1
18266.87,12,7.32,33734.44,30.46,763,13.0,19,0,RENT,home_improvement,Not Verified,0
7847.49,60,18.31,151886.03,48.48,556,7.7,8,0,RENT,debt_consolidation,Not Verified,1
34253.34,48,25.54,131039.26,22.09,351,26.5,24,0,RENT,other,Not Verified,1
71944.67,12,7.53,20524.11,7.5,689,3.4,1,1,RENT,other,Not Verified,1
24176.08,12,24.8,21695.57,2.49,569,20.4,3,1,RENT,debt_consolidation,Verified,0
68976.08,60,25.29,165582.74,16.89,405,7.8,5,1,RENT,car,Source Verified,0
97141.64,36,17.06,66691.95,14.65,309,14.3,18,0,MORTGAGE,home_improvement,Source Verified,1
13920.57,24,6.43,134504.06,33.62,530,9.0,12,1,RENT,home_improvement,Source Verified,0
68897.2,36,9.36,101758.6,1.3,347,9.7,12,0,MORTGAGE,home_improvement,Verified,0
47156.27,60,22.69,175417.4,31.23,352,7.8,21,1,MORTGAGE,home_improvement,Verified,0
87473.51,24,22.79,185053.0,23.51,447,22.6,27,0,RENT,other,Not Verified,0
21829.23,36,27.46,199425.39,34.63,647,11.0,26,3,RENT,car,Not Verified,0
70799.47,24,19.57,47663.14,42.15,591,21.8,19,2,MORTGAGE,home_improvement,Source Verified,1
84620.95,12,8.1,175333.53,38.05,338,13.7,9,2,RENT,car,Source Verified,1
94738.35,36,8.04,67883.85,59.08,833,16.4,11,2,OWN,other,Not Verified,0
69908.56,24,23.03,126346.86,8.3,788,16.3,17,1,MORTGAGE,debt_consolidation,Source Verified,0
52231.6,24,9.59,111039.11,25.78,443,29.3,16,0,OWN,debt_consolidation,Not Verified,0
63695.49,24,13.21,23237.86,25.49,367,11.0,4,1,MORTGAGE,car,Verified,1
87545.97,36,17.18,187898.83,25.02,818,6.2,10,1,MORTGAGE,other,Source Verified,0
59207.93,48,5.62,34098.87,39.83,554,27.4,22,1,RENT,debt_consolidation,Not Verified,0
7886.77,36,11.22,143879.41,29.39,471,5.2,15,0,MORTGAGE,debt_consolidation,Not Verified,0
93440.13,60,15.2,161301.23,31.05,570,25.0,25,4,RENT,debt_consolidation,Source Verified,0
70505.04,36,11.99,163151.81,25.94,725,4.5,19,0,MORTGAGE,car,Verified,0
69268.77,24,8.41,44389.01,59.5,393,19.8,3,0,MORTGAGE,other,Not Verified,1
25489.14,12,23.2,100562.59,55.65,722,4.5,28,6,OWN,home_improvement,Source Verified,1
67594.12,36,25.33,169297.2,18.46,712,27.7,21,2,MORTGAGE,debt_consolidation,Not Verified,0
42417.12,36,11.44,74482.26,6.7,597,17.0,23,0,MORTGAGE,other,Source Verified,0
66867.13,24,24.36,104194.76,50.39,776,9.9,30,4,OWN,debt_consolidation,Verified,0
15126.34,12,14.64,69102.9,59.83,373,4.2,5,0,MORTGAGE,other,Verified,0
67495.3,12,17.67,103439.26,17.56,628,11.1,11,2,RENT,debt_consolidation,Source Verified,0
99944.3,60,26.4,179810.83,21.47,547,21.2,24,1,RENT,home_improvement,Verified,0
9580.14,36,23.75,101922.36,56.5,532,11.5,5,1,RENT,home_improvement,Verified,1
97831.55,12,25.13,120064.16,42.67,439,7.4,7,2,MORTGAGE,home_improvement,Source Verified,1
43656.26,12,8.42,92715.73,17.74,505,17.3,6,0,MORTGAGE,other,Source Verified,0
87721.58,48,6.74,102821.09,34.86,359,12.5,30,0,MORTGAGE,other,Verified,0
79326.62,48,27.34,22731.36,56.65,438,5.0,26,1,MORTGAGE,car,Verified,1
58866.54,12,14.7,71074.19,48.71,450,4.6,13,0,MORTGAGE,debt_consolidation,Not Verified,1
75152.67,60,12.2,98584.71,44.51,696,21.2,2,6,RENT,debt_consolidation,Verified,0
88458.98,12,23.12,134083.46,44.22,327,29.2,19,1,RENT,home_improvement,Source Verified,1
43393.33,24,25.91,101009.35,10.68,658,7.0,11,0,OWN,other,Verified,0
36068.15,36,26.56,80807.07,49.48,422,23.2,27,1,OWN,home_improvement,Not Verified,1
68421.37,60,12.9,89857.77,16.57,345,2.6,20,0,OWN,other,Source Verified,0
81745.36,24,26.31,63612.8,55.82,465,11.4,5,0,MORTGAGE,other,Verified,1
77417.09,60,6.02,186408.97,21.88,423,15.2,9,0,MORTGAGE,home_improvement,Verified,0
80792.3,24,6.24,113913.78,51.46,604,8.1,6,6,OWN,other,Not Verified,0
46380.41,36,20.59,22413.7,15.97,497,15.9,17,0,RENT,other,Not Verified,1
82694.25,36,6.58,23500.33,30.87,831,26.5,19,0,OWN,car,Source Verified,0
16419.86,48,13.12,195133.09,6.41,830,28.3,23,0,MORTGAGE,home_improvement,Verified,0
56726.46,24,21.82,59861.16,39.61,544,3.0,8,0,RENT,car,Source Verified,0
5547.07,48,13.43,165009.49,50.16,737,8.2,7,0,MORTGAGE,debt_consolidation,Source Verified,0
35835.65,24,9.49,30489.55,43.11,307,29.4,5,3,RENT,home_improvement,Not Verified,1
39813.85,48,12.03,185809.29,31.4,601,8.1,15,6,MORTGAGE,debt_consolidation,Verified,0
42636.41,36,16.44,177395.06,2.71,709,20.8,10,0,RENT,debt_consolidation,Source Verified,0
71069.38,60,16.88,122796.77,56.01,419,7.6,24,1,OWN,other,Verified,1
41913.02,48,24.58,21619.76,42.33,334,10.7,16,6,OWN,home_improvement,Source Verified,1
47625.89,24,23.75,66405.96,44.75,386,5.7,9,0,RENT,debt_consolidation,Source Verified,1
27566.69,24,16.42,93228.08,47.68,543,25.7,7,0,MORTGAGE,debt_consolidation,Not Verified,0
40458.92,36,26.14,102811.54,44.86,579,26.5,11,4,RENT,other,Source Verified,1
26590.61,24,7.86,73582.18,26.47,509,8.9,9,2,RENT,other,Source Verified,0
11953.61,12,11.38,25930.62,44.02,542,24.7,17,0,MORTGAGE,debt_consolidation,Verified,0
62327.62,60,25.7,126222.93,37.5,559,10.7,30,0,OWN,other,Verified,0
68480.22,48,14.45,114347.84,51.24,723,3.0,9,0,OWN,debt_consolidation,Verified,0
63851.58,60,29.53,70940.11,48.15,358,22.7,3,0,MORTGAGE,home_improvement,Verified,1
49031.93,36,16.66,26835.67,2.48,723,17.9,22,2,MORTGAGE,car,Verified,0
41079.65,48,24.8,199026.95,22.73,679,8.2,8,1,RENT,other,Not Verified,0
87016.7,48,15.06,106757.51,2.08,708,7.6,19,1,MORTGAGE,other,Source Verified,0
54312.77,12,15.62,156080.76,6.12,704,29.3,20,0,MORTGAGE,debt_consolidation,Verified,0
50522.28,36,14.57,101416.53,36.08,559,25.9,16,0,OWN,home_improvement,Verified,0
7436.0,24,22.98,27770.65,52.43,416,24.3,7,0,MORTGAGE,debt_consolidation,Source Verified,1
37418.54,12,18.69,75728.13,7.19,595,3.8,28,2,MORTGAGE,home_improvement,Verified,0
41118.58,12,28.59,77619.83,27.07,827,22.7,7,1,MORTGAGE,home_improvement,Verified,0
42888.16,60,11.27,170903.52,54.65,624,6.4,20,0,MORTGAGE,debt_consolidation,Source Verified,0
60116.38,60,7.51,137761.4,48.86,306,29.3,25,0,RENT,home_improvement,Not Verified,1
55692.24,60,14.83,69577.38,31.18,333,1.6,13,2,MORTGAGE,debt_consolidation,Source Verified,1
62750.98,12,20.42,194193.19,46.29,846,10.6,3,1,OWN,home_improvement,Source Verified,0
77663.91,24,26.52,77877.53,31.36,340,12.9,12,0,OWN,car,Not Verified,1
82233.65,48,13.65,199682.12,9.49,325,24.7,24,0,RENT,debt_consolidation,Verified,0
73221.69,60,21.34,199309.46,7.48,494,23.0,8,0,MORTGAGE,other,Verified,0
95774.75,24,13.75,54417.89,11.3,833,11.2,13,2,MORTGAGE,debt_consolidation,Source Verified,0
6732.1,36,20.43,76293.4,21.06,475,17.0,20,1,RENT,home_improvement,Not Verified,0
23598.91,60,27.12,107487.96,55.83,525,25.1,16,2,MORTGAGE,home_improvement,Source Verified,1
5718.47,48,10.78,139538.12,47.98,649,0.5,7,3,MORTGAGE,debt_consolidation,Verified,0
66510.1,36,15.11,115048.54,25.97,313,24.1,4,7,MORTGAGE,debt_consolidation,Not Verified,1
90312.9,36,29.83,194499.46,29.58,794,28.4,29,0,OWN,other,Verified,0
28130.82,48,26.71,150318.05,15.94,586,1.0,12,0,MORTGAGE,home_improvement,Not Verified,0
93068.28,60,19.12,58168.07,42.26,557,1.4,17,1,MORTGAGE,debt_consolidation,Not Verified,0
10725.4,12,17.92,38917.56,48.17,773,10.3,1,0,OWN,debt_consolidation,Verified,0
93771.42,48,12.12,143912.23,14.33,824,2.6,30,2,RENT,other,Not Verified,0
38404.16,48,17.93,48521.44,2.51,533,14.4,17,3,MORTGAGE,debt_consolidation,Not Verified,0
14634.98,48,26.2,161781.83,37.43,395,21.9,2,1,MORTGAGE,other,Not Verified,0
51157.82,36,22.13,75986.6,33.75,749,17.0,6,0,RENT,debt_consolidation,Verified,0
29393.77,24,12.25,78840.79,24.13,522,5.9,12,0,RENT,home_improvement,Not Verified,0
32062.93,12,10.04,21943.71,38.63,815,19.6,26,0,MORTGAGE,debt_consolidation,Verified,0
34192.55,60,11.63,146182.03,33.04,822,20.5,11,3,RENT,car,Not Verified,0
81287.46,60,9.24,40388.56,15.03,363,28.0,21,0,OWN,car,Source Verified,0
56220.32,24,7.39,159118.5,23.86,826,4.4,11,0,RENT,home_improvement,Verified,0
34574.23,48,15.48,108536.21,25.69,503,20.8,18,0,RENT,debt_consolidation,Verified,0
62981.71,12,7.83,161170.37,52.81,655,27.3,8,7,MORTGAGE,home_improvement,Source Verified,0
73034.31,60,9.3,125106.78,57.65,319,15.0,25,1,MORTGAGE,debt_consolidation,Source Verified,1
30899.28,60,18.68,34837.99,53.58,789,10.9,7,4,RENT,debt_consolidation,Verified,1
44287.16,48,9.11,157817.42,43.15,653,5.1,28,2,MORTGAGE,other,Verified,0
16579.18,24,6.6,32563.91,35.1,654,26.0,14,1,RENT,car,Source Verified,0
22209.19,12,12.93,106166.31,41.36,796,11.8,16,0,OWN,debt_consolidation,Source Verified,0
69706.2,24,10.51,51022.86,56.35,580,27.7,12,0,MORTGAGE,other,Source Verified,0
22236.64,24,17.88,155420.33,15.0,526,25.4,9,1,OWN,other,Not Verified,0
54890.52,12,7.56,184086.42,32.11,776,11.3,20,3,OWN,home_improvement,Source Verified,0
72359.39,12,23.79,119742.71,41.38,708,17.2,29,0,RENT,home_improvement,Verified,0
15153.31,60,27.66,114886.51,40.75,822,0.8,23,0,MORTGAGE,other,Source Verified,0
58894.66,60,23.59,157513.38,15.14,817,7.9,21,1,RENT,home_improvement,Not Verified,0
29373.46,12,18.32,20914.19,35.2,510,21.3,16,0,RENT,home_improvement,Verified,0
96478.05,36,26.52,185196.56,47.75,546,20.3,21,1,MORTGAGE,car,Source Verified,0
50936.84,60,22.37,55540.79,28.5,441,10.6,19,0,RENT,debt_consolidation,Source Verified,1
81569.29,36,5.26,197141.4,47.6,663,24.3,16,0,RENT,other,Not Verified,0
57271.52,12,14.85,152525.71,21.59,500,7.1,9,0,RENT,home_improvement,Source Verified,0
9124.19,60,26.27,159365.21,56.33,732,13.8,13,1,RENT,home_improvement,Not Verified,0
65149.38,24,13.65,138116.54,32.04,367,14.2,26,1,RENT,debt_consolidation,Verified,0
95383.32,12,5.88,104899.37,35.76,364,10.2,5,0,MORTGAGE,debt_consolidation,Not Verified,1
62153.12,48,23.65,122892.98,1.88,412,28.6,22,3,MORTGAGE,debt_consolidation,Verified,0
82822.94,36,25.05,28352.52,10.22,346,20.9,19,0,RENT,debt_consolidation,Source Verified,1
88999.61,12,9.01,132312.71,37.98,641,16.2,10,0,RENT,car,Source Verified,0
26667.58,12,18.43,132697.66,25.19,381,15.3,7,1,OWN,debt_consolidation,Not Verified,0
25144.26,60,9.8,180416.14,30.49,388,4.8,9,0,RENT,debt_consolidation,Verified,0
63043.19,60,22.98,111018.14,3.78,308,11.2,25,1,OWN,home_improvement,Verified,0
44047.7,60,11.79,33885.99,50.05,730,20.2,14,5,RENT,home_improvement,Not Verified,0
84786.82,48,12.91,75115.27,47.07,747,27.7,15,1,OWN,debt_consolidation,Source Verified,0
90502.2,60,26.12,138013.29,11.12,389,24.5,13,1,MORTGAGE,debt_consolidation,Verified,0
38575.03,12,16.91,63066.6,38.06,707,9.0,10,1,RENT,other,Verified,0
27502.7,60,21.74,70495.01,49.1,538,13.0,14,0,OWN,debt_consolidation,Source Verified,1
79149.92,24,15.06,167684.42,38.45,432,2.5,26,0,RENT,other,Source Verified,0
31106.57,60,12.45,125177.55,18.62,642,3.1,21,0,RENT,debt_consolidation,Not Verified,0
83148.36,48,20.64,111534.94,39.37,398,14.1,23,5,MORTGAGE,home_improvement,Verified,1
45255.13,24,8.87,77321.35,12.63,716,15.9,29,0,RENT,debt_consolidation,Not Verified,0
68417.24,12,14.32,151567.05,19.1,326,7.9,12,1,OWN,car,Source Verified,0
14075.85,12,10.23,71789.32,14.4,828,19.3,28,4,RENT,debt_consolidation,Verified,0
64266.64,36,22.39,152671.43,33.42,340,21.1,29,2,RENT,debt_consolidation,Source Verified,1
47917.93,24,28.61,32618.27,6.49,619,9.0,19,6,MORTGAGE,debt_consolidation,Source Verified,0
60727.8,36,29.89,175617.44,56.0,796,22.8,6,1,MORTGAGE,car,Verified,0
20961.35,24,16.26,109921.96,20.01,307,6.2,12,0,OWN,other,Not Verified,0
75003.01,24,11.31,98931.44,13.14,574,16.3,24,2,MORTGAGE,debt_consolidation,Not Verified,0
86965.72,48,16.07,129984.21,29.79,493,24.1,13,0,RENT,debt_consolidation,Verified,0
25590.28,36,26.18,132354.57,16.62,619,16.1,8,0,OWN,car,Verified,0
14092.88,48,10.15,43766.33,32.09,424,27.2,16,2,OWN,other,Verified,0
7245.67,24,28.8,156122.05,20.91,336,1.8,2,1,MORTGAGE,home_improvement,Not Verified,0
65987.29,12,13.55,69667.09,7.92,644,17.6,22,3,RENT,other,Verified,0
62673.93,24,29.65,182893.14,15.95,529,16.9,7,6,MORTGAGE,debt_consolidation,Not Verified,0
56936.25,48,25.97,167213.12,26.31,642,19.8,12,3,RENT,debt_consolidation,Source Verified,0
27034.97,36,25.21,82327.89,1.82,416,25.0,7,0,RENT,debt_consolidation,Not Verified,0
42136.07,36,12.95,165393.07,46.24,486,21.8,19,1,MORTGAGE,home_improvement,Source Verified,0
61475.25,48,5.22,84150.29,37.31,609,23.7,14,2,MORTGAGE,debt_consolidation,Verified,0
52192.85,36,14.55,38170.58,36.08,626,8.7,30,7,MORTGAGE,debt_consolidation,Not Verified,1
98839.62,60,12.55,193139.88,32.76,505,11.6,9,0,MORTGAGE,debt_consolidation,Not Verified,0
17961.78,12,5.93,137468.36,35.42,454,18.8,18,0,RENT,home_improvement,Source Verified,0
71038.73,12,17.63,102097.91,56.08,451,16.6,11,3,OWN,debt_consolidation,Source Verified,1
43410.28,12,15.08,91599.2,0.51,396,28.8,16,0,RENT,debt_consolidation,Source Verified,0
45678.96,36,20.86,78446.96,2.87,479,5.6,19,1,RENT,other,Source Verified,0
73171.79,36,20.53,196660.57,11.49,410,10.5,11,0,MORTGAGE,debt_consolidation,Source Verified,0
70781.43,24,8.02,44254.51,10.04,649,17.2,18,0,MORTGAGE,debt_consolidation,Verified,0
99169.32,24,29.42,76664.91,10.87,613,26.0,11,2,MORTGAGE,home_improvement,Not Verified,0
17197.46,12,9.67,107389.58,40.32,510,27.9,25,0,RENT,other,Source Verified,0
14890.42,60,16.13,106039.92,27.57,479,10.1,4,1,MORTGAGE,home_improvement,Verified,0
73812.19,24,17.2,104845.97,59.51,431,2.0,18,0,MORTGAGE,debt_consolidation,Source Verified,1
59946.76,24,25.33,51641.09,13.61,595,12.6,19,0,RENT,other,Verified,0
31045.26,36,7.48,46087.85,18.65,805,11.8,13,0,RENT,home_improvement,Verified,0
12544.84,60,15.72,65858.17,59.05,677,29.6,4,2,MORTGAGE,debt_consolidation,Source Verified,0
13137.53,12,20.71,184614.71,49.91,709,12.9,30,0,MORTGAGE,home_improvement,Source Verified,0
89948.13,24,10.38,40349.53,28.19,759,9.2,10,1,MORTGAGE,car,Not Verified,0
23227.4,60,20.69,156336.52,33.28,493,11.0,29,1,RENT,home_improvement,Not Verified,0
35720.3,60,28.09,156358.71,50.59,335,11.9,22,1,RENT,other,Verified,1
26532.36,12,29.94,165758.67,28.86,642,24.6,5,1,RENT,home_improvement,Source Verified,0
38724.65,60,5.81,179590.79,12.36,404,2.4,3,0,RENT,other,Not Verified,0
11595.27,60,10.89,67346.51,49.71,613,9.5,16,0,MORTGAGE,home_improvement,Verified,0
54310.68,60,12.76,60420.7,32.27,707,29.0,26,1,OWN,debt_consolidation,Not Verified,0
11423.19,24,14.98,103791.02,9.18,731,4.6,8,0,MORTGAGE,home_improvement,Not Verified,0
81033.87,12,11.06,67716.05,30.34,466,22.3,24,3,MORTGAGE,debt_consolidation,Source Verified,0
27202.65,60,10.09,152175.8,24.79,582,10.7,7,2,RENT,debt_consolidation,Verified,0
56301.13,60,28.86,134469.12,52.61,642,17.5,19,0,RENT,car,Not Verified,1
88607.51,24,27.96,177497.78,7.56,751,3.0,14,1,RENT,home_improvement,Not Verified,0
66833.35,12,6.17,34892.89,52.51,719,9.2,15,4,MORTGAGE,debt_consolidation,Not Verified,1
55630.99,36,13.47,184715.0,30.73,843,15.0,17,0,RENT,debt_consolidation,Source Verified,0
35811.71,24,15.13,72802.75,24.26,304,7.0,21,2,OWN,debt_consolidation,Not Verified,1
36635.18,12,10.98,108324.98,9.72,541,16.3,1,0,RENT,other,Verified,0
68601.26,60,20.72,98950.06,42.05,441,6.6,6,1,MORTGAGE,debt_consolidation,Verified,1
99443.24,12,21.01,156856.1,55.61,366,19.5,27,3,RENT,home_improvement,Source Verified,1
67874.72,12,26.26,95660.0,22.52,801,27.1,23,1,MORTGAGE,home_improvement,Not Verified,0
57989.42,12,23.52,189839.57,14.5,849,2.6,15,1,MORTGAGE,home_improvement,Not Verified,0
74411.8,36,18.56,182456.1,33.29,399,6.5,12,4,OWN,debt_consolidation,Not Verified,0
49194.53,12,21.34,176989.01,47.77,321,25.3,21,2,RENT,debt_consolidation,Source Verified,1
10713.52,36,11.85,32826.5,0.23,451,18.9,20,1,OWN,car,Verified,0
58418.2,60,19.83,173766.45,37.88,759,2.4,2,1,RENT,car,Not Verified,0
95974.4,36,17.23,160694.38,35.79,462,14.6,5,1,OWN,car,Source Verified,0
21653.78,60,8.33,38632.33,19.09,331,6.3,9,2,RENT,car,Not Verified,0
70550.46,60,11.06,39334.58,27.09,329,6.0,20,6,MORTGAGE,debt_consolidation,Source Verified,1
24088.7,36,12.29,38209.49,14.82,535,28.2,14,2,MORTGAGE,debt_consolidation,Not Verified,0
55903.63,24,28.11,22039.87,47.39,813,22.8,18,2,RENT,other,Not Verified,1
14184.26,48,10.76,118754.17,38.07,457,20.9,29,0,OWN,car,Source Verified,0
47785.24,12,12.23,195210.97,31.96,535,7.2,22,2,MORTGAGE,home_improvement,Verified,0
76835.52,48,14.23,98963.25,23.55,356,3.6,8,2,OWN,home_improvement,Verified,0
38019.29,12,21.59,117336.35,17.48,571,26.1,2,2,RENT,debt_consolidation,Not Verified,0
68166.61,12,7.96,194234.56,49.36,683,0.2,9,0,RENT,debt_consolidation,Source Verified,0
80567.75,60,28.85,65932.8,27.08,449,11.6,7,4,MORTGAGE,home_improvement,Not Verified,1
93081.89,12,26.64,174524.65,30.09,463,8.3,30,0,OWN,other,Verified,0
27291.0,12,19.43,118350.28,31.25,763,17.1,29,0,MORTGAGE,debt_consolidation,Not Verified,0
42935.01,36,21.85,122505.77,26.9,306,7.5,18,1,OWN,debt_consolidation,Source Verified,0
19479.52,48,5.42,81771.29,15.37,650,9.3,27,1,MORTGAGE,debt_consolidation,Verified,0
99285.93,36,13.47,121085.18,7.22,517,25.5,16,0,MORTGAGE,debt_consolidation,Not Verified,0
93065.09,12,24.89,33165.65,5.91,464,18.1,21,2,MORTGAGE,home_improvement,Source Verified,1
56295.93,60,6.94,157635.84,45.45,662,4.4,5,0,RENT,other,Verified,0
84993.16,36,12.06,71243.8,13.41,759,21.8,23,0,RENT,car,Source Verified,0
54491.01,36,19.63,179769.5,3.34,607,6.2,29,0,RENT,other,Verified,0
64240.64,24,11.41,86213.13,47.85,317,13.0,15,3,OWN,home_improvement,Source Verified,1
13466.82,12,28.35,45708.34,9.24,554,19.4,5,0,RENT,home_improvement,Verified,0
76750.69,60,8.28,145258.68,37.51,555,8.2,11,0,MORTGAGE,other,Not Verified,0
17132.78,36,24.93,49624.07,20.32,599,11.5,30,1,RENT,debt_consolidation,Source Verified,0
83476.42,36,17.7,155662.49,7.59,669,22.0,22,0,MORTGAGE,other,Source Verified,0
79292.67,60,23.76,194260.2,24.87,311,28.1,14,2,RENT,car,Source Verified,0
72330.75,12,12.77,160319.52,0.89,576,15.9,25,3,RENT,debt_consolidation,Not Verified,0
8435.24,24,17.86,24040.86,50.46,624,0.3,19,3,RENT,home_improvement,Verified,0
33797.19,36,26.42,127979.44,30.81,489,10.2,3,0,OWN,debt_consolidation,Not Verified,0
29995.69,24,16.67,145173.92,8.35,668,12.0,24,1,RENT,debt_consolidation,Source Verified,0
39212.96,48,13.99,168582.5,14.22,425,10.2,10,1,MORTGAGE,debt_consolidation,Verified,0
13326.06,12,18.4,30080.42,26.88,475,13.1,28,0,RENT,other,Source Verified,0
94010.99,48,22.93,106419.41,11.33,830,19.0,6,0,MORTGAGE,car,Source Verified,0
57611.21,48,16.09,116366.76,16.12,491,3.6,28,1,MORTGAGE,debt_consolidation,Not Verified,0
34024.81,48,28.47,50442.48,32.06,491,8.2,26,0,RENT,debt_consolidation,Verified,1
42713.24,12,12.37,78040.97,49.96,628,15.2,3,5,MORTGAGE,home_improvement,Verified,0
47484.24,12,16.89,99239.91,24.11,834,9.5,2,2,RENT,debt_consolidation,Verified,0
62056.46,60,23.92,169977.74,43.02,841,29.7,13,0,RENT,home_improvement,Verified,0
53989.55,24,22.23,187293.36,52.6,619,12.9,18,0,RENT,home_improvement,Not Verified,0
92342.24,24,26.59,133116.11,12.98,301,26.1,2,7,RENT,home_improvement,Source Verified,1
52211.53,60,29.92,91090.13,48.43,795,26.9,15,0,MORTGAGE,debt_consolidation,Verified,0
99255.01,60,15.67,65725.58,45.44,614,25.1,5,2,MORTGAGE,home_improvement,Verified,1
85885.37,48,7.78,196784.33,21.42,501,1.4,15,0,RENT,debt_consolidation,Source Verified,0
24808.5,60,5.76,196943.6,59.37,756,28.4,28,3,OWN,debt_consolidation,Not Verified,0
93406.55,36,23.17,186495.85,15.75,520,3.9,21,2,RENT,debt_consolidation,Not Verified,0
16054.81,24,26.85,161420.45,15.29,319,1.0,17,0,MORTGAGE,debt_consolidation,Verified,0
82657.72,60,10.52,78640.32,46.34,752,12.4,2,0,RENT,other,Verified,0
41159.21,36,8.96,167060.09,26.08,600,5.8,18,1,RENT,car,Source Verified,0
88407.56,36,6.56,93582.74,19.85,486,5.5,15,4,MORTGAGE,home_improvement,Not Verified,0
87465.39,36,25.57,78819.16,10.72,438,8.6,20,0,RENT,home_improvement,Source Verified,1
81562.91,36,12.78,154075.76,45.92,627,7.5,23,1,MORTGAGE,debt_consolidation,Verified,0
80052.89,48,15.04,34337.71,47.18,414,20.5,3,0,RENT,debt_consolidation,Source Verified,1
33944.52,36,17.57,28741.29,33.99,478,5.6,5,3,MORTGAGE,car,Source Verified,0
12687.33,48,25.99,100631.67,57.44,650,16.3,11,2,RENT,debt_consolidation,Source Verified,1
43283.12,48,21.27,100214.98,19.09,785,29.6,9,0,OWN,home_improvement,Verified,0
21484.83,36,20.38,181215.95,13.18,593,13.0,5,0,MORTGAGE,debt_consolidation,Source Verified,0
71020.35,24,9.39,42707.56,40.65,718,19.3,25,0,MORTGAGE,other,Source Verified,0
37879.47,36,17.83,42191.11,45.5,720,29.1,1,1,MORTGAGE,other,Verified,0
97682.97,36,22.88,46541.47,13.49,665,4.1,25,0,RENT,debt_consolidation,Source Verified,0
65892.35,36,29.33,25352.53,4.6,435,12.6,14,0,MORTGAGE,car,Source Verified,1
83135.65,24,10.04,32911.71,48.63,777,25.5,5,7,OWN,debt_consolidation,Not Verified,1
17589.84,12,5.24,138776.58,58.59,540,28.0,8,1,OWN,home_improvement,Verified,0
86891.38,12,6.88,97685.18,38.68,324,18.0,21,2,RENT,debt_consolidation,Not Verified,1
92661.93,48,14.4,157448.55,16.67,435,4.3,14,0,MORTGAGE,debt_consolidation,Verified,0
51270.88,48,25.51,198667.59,59.8,721,27.0,28,0,MORTGAGE,debt_consolidation,Verified,0
62594.03,24,5.18,138626.24,53.6,338,5.2,16,0,RENT,other,Not Verified,1
77656.93,60,16.42,29082.0,30.8,381,10.6,6,1,RENT,car,Not Verified,1
21609.67,12,13.23,38821.32,49.52,682,11.3,8,1,OWN,debt_consolidation,Verified,0
52743.78,48,6.31,178580.74,48.95,791,13.4,2,3,RENT,home_improvement,Not Verified,0
42872.99,12,16.26,114949.27,56.09,649,23.7,19,0,RENT,debt_consolidation,Verified,0
18905.53,24,11.37,168470.69,50.46,422,24.1,27,0,MORTGAGE,debt_consolidation,Source Verified,0
39915.77,24,13.8,174190.22,38.62,329,21.6,9,4,MORTGAGE,other,Verified,0
11476.37,60,22.64,186981.42,36.56,638,0.7,5,0,MORTGAGE,debt_consolidation,Source Verified,0
7452.13,60,18.04,190969.26,28.04,326,16.9,5,0,OWN,home_improvement,Source Verified,0
17840.8,24,8.12,119868.64,37.59,637,22.4,25,0,RENT,debt_consolidation,Source Verified,0
96495.94,48,29.04,81383.63,47.71,424,13.3,26,2,RENT,debt_consolidation,Source Verified,1
57205.31,12,20.9,193135.68,58.14,798,28.3,19,2,MORTGAGE,home_improvement,Source Verified,0
96753.11,36,24.15,118533.15,28.04,561,24.7,30,0,RENT,other,Not Verified,0
46087.3,60,6.98,31565.49,34.42,423,19.1,4,0,MORTGAGE,car,Verified,0
34622.53,36,6.18,135699.78,26.69,769,1.9,16,2,MORTGAGE,debt_consolidation,Verified,0
53083.48,48,5.49,125783.26,40.11,440,19.6,16,5,OWN,car,Not Verified,0
46753.61,60,9.72,181242.72,37.8,469,27.3,16,0,OWN,other,Verified,0
15038.15,36,15.36,137573.69,1.07,759,11.4,7,3,MORTGAGE,debt_consolidation,Source Verified,0
65878.5,48,28.4,82829.44,32.47,470,25.1,18,0,MORTGAGE,debt_consolidation,Source Verified,0
25523.63,12,16.43,193920.63,5.31,526,9.4,24,0,RENT,debt_consolidation,Verified,0
63860.86,48,12.26,164291.51,1.58,491,17.1,21,0,OWN,debt_consolidation,Not Verified,0
