loan_amount,loan_term,interest_rate,annual_income,debt_to_income_ratio,credit_score,employment_length,num_credit_lines,num_derogatory_marks,home_ownership,loan_purpose,verification_status,default,monthly_payment,debt_burden,credit_utilization_risk,loan_to_income,payment_to_income,risk_score_raw
47504.17,36,6.87,192062.57,58.53,670,14.0,2,0,OWN,home_improvement,Not Verified,0,1463.9689533984156,936785.1851750001,0.32727272727272727,0.24733694857878866,0.09146825141817579,0.37504727968727214
55598.64,36,27.69,32672.97,45.69,634,7.7,6,6,MORTGAGE,other,Not Verified,1,2290.457666966555,124402.333275,0.3927272727272727,1.7016708306591044,0.8412302892451669,0.6227125743790622
28034.7,12,29.91,83887.62,25.4,529,25.5,9,0,OWN,debt_consolidation,Verified,0,2731.7814139857624,177562.129,0.5836363636363636,0.33419353177501043,0.39077729190349125,0.4488237897964097
30578.11,36,22.51,110572.25,0.27,509,10.7,7,3,RENT,home_improvement,Verified,0,1175.8749871664095,2487.875625,0.62,0.27654416004015475,0.12761339166017618,0.3609263391660176
40842.0,24,24.26,108790.55,18.8,511,6.9,2,0,RENT,debt_consolidation,Verified,0,2164.66497924627,170438.52833333335,0.6163636363636364,0.3754186370047766,0.2387705526900566,0.39497766132961176
6906.76,12,13.43,20712.79,31.61,624,5.3,19,1,RENT,debt_consolidation,Verified,0,618.2872278735329,54560.94099166667,0.4109090909090909,0.3334538707725999,0.358206052129259,0.36506712036444106
35597.52,36,28.54,110209.29,19.46,656,9.7,8,7,MORTGAGE,debt_consolidation,Not Verified,0,1482.8457323864031,178722.73195000002,0.3527272727272728,0.3229992680290382,0.1614577935184669,0.4548436581397255
25087.56,60,18.24,89079.04,6.66,548,2.0,11,3,MORTGAGE,home_improvement,Verified,0,640.3390824305602,49438.8672,0.5490909090909091,0.2816325815814809,0.08626124607053155,0.3415179427888713
36112.25,36,23.31,194974.28,26.57,833,1.0,25,0,RENT,debt_consolidation,Verified,0,1403.736603973644,431705.5516333333,0.030909090909090886,0.18521545508463988,0.08639518631731184,0.20340603378324634
16377.4,24,28.1,48648.64,15.2,346,18.2,4,1,OWN,car,Verified,0,899.7656351496005,61621.61066666667,0.9163636363636364,0.3366466154038427,0.22194222945996447,0.5186548290066025
89600.09,48,29.38,83747.76,54.55,491,18.6,16,0,MORTGAGE,other,Not Verified,1,3193.910843995324,380703.35899999994,0.6527272727272727,1.0698804362050998,0.4576472269579973,0.5990309348170118
61391.28,36,25.83,95506.67,6.11,530,15.9,25,0,RENT,other,Verified,0,2467.9366250806556,48628.812808333336,0.5818181818181818,0.6427957335335847,0.3100855626205779,0.3434232532317547
69514.72,48,12.58,90324.84,2.95,309,22.9,18,0,MORTGAGE,debt_consolidation,Source Verified,0,1850.4477068515098,22204.856499999998,0.9836363636363636,0.7696080059483084,0.2458390458507108,0.411468298524465
79971.27,60,29.16,139849.55,0.32,501,1.2,13,0,RENT,debt_consolidation,Verified,0,2546.2331189364872,3729.3213333333333,0.6345454545454545,0.5718378786345756,0.21848334461739669,0.34191257688598203
52352.01,36,20.7,58792.31,19.68,451,28.1,27,1,MORTGAGE,debt_consolidation,Not Verified,0,1964.3108439684377,96419.3884,0.7254545454545455,0.8904567621173586,0.40093219891549176,0.45880231080064016
13257.43,12,28.27,59792.88,39.62,578,2.9,5,0,MORTGAGE,car,Not Verified,0,1281.1732955765615,197416.15879999998,0.4945454545454545,0.22172255291934426,0.2571222451054162,0.45696646693478404
56025.12,48,21.9,151257.97,43.82,485,20.2,27,1,MORTGAGE,other,Source Verified,0,1762.0916200680044,552343.6871166667,0.6636363636363636,0.3703944988816127,0.13979494396768682,0.5164355550028293
60749.91,60,12.68,110052.29,27.2,699,4.0,2,0,RENT,car,Not Verified,0,1372.3160245083625,249451.85733333332,0.27454545454545454,0.5520095038458537,0.14963607112673757,0.2551078495369162
75816.75,12,14.25,94728.02,41.06,580,26.4,11,0,MORTGAGE,home_improvement,Not Verified,0,6816.28895285049,324127.7084333334,0.49090909090909096,0.8003624481964259,0.8634770095923664,0.46624921611075176
46007.66,12,18.76,50456.55,21.59,371,15.3,1,2,RENT,debt_consolidation,Not Verified,1,4234.640503574007,90779.742875,0.8709090909090909,0.9118273048791485,1.0071177288754003,0.5898165151515152
17120.13,12,24.75,53754.9,40.07,713,2.5,13,0,MORTGAGE,car,Not Verified,0,1625.092848722954,179496.57025,0.24909090909090914,0.3184850125290904,0.36277835480440757,0.36941798699559236
31958.71,12,12.95,21899.29,2.44,355,18.5,30,0,OWN,debt_consolidation,Verified,0,2853.7152714932054,4452.855633333334,0.9,1.4593491387163693,1.563730297097233,0.45696666666666663
39492.82,36,19.49,36456.73,23.45,761,0.3,5,0,MORTGAGE,debt_consolidation,Source Verified,0,1457.452310714181,71242.52654166667,0.16181818181818186,1.0832792738130927,0.4797311149016978,0.2602778084598667
66362.14,36,13.64,120230.97,47.45,812,23.3,18,1,OWN,other,Not Verified,0,2256.5146185927442,475413.29387500003,0.06909090909090909,0.551955457067343,0.22521797356465587,0.2989719488716171
59223.94,36,25.39,180537.16,48.18,477,19.5,14,1,OWN,home_improvement,Verified,0,2366.966635288913,724856.6974,0.6781818181818182,0.32804293586982314,0.15732827315698858,0.5554064636793352
38829.19,60,16.67,71689.66,42.97,809,6.4,13,0,MORTGAGE,debt_consolidation,Not Verified,0,958.1289624855388,256708.72418333334,0.07454545454545458,0.5416288764655879,0.1603794403520182,0.2678505197927776
98718.95,60,6.92,78994.5,12.25,736,11.2,7,0,OWN,debt_consolidation,Source Verified,0,1951.0296151727935,80640.21875,0.20727272727272728,1.2496939660356101,0.296379562907209,0.1609050775028421
62548.61,60,9.15,40809.01,14.83,807,0.2,8,3,MORTGAGE,debt_consolidation,Source Verified,0,1302.9645211084649,50433.13485833334,0.07818181818181813,1.5327156919513607,0.3831402490112252,0.20406932793142551
27536.55,24,6.53,89953.57,59.77,666,20.8,18,7,MORTGAGE,home_improvement,Source Verified,1,1227.023483988927,448043.7399083334,0.3345454545454546,0.3061195903620056,0.16368757580012802,0.5286213333375885
14669.33,60,17.48,26699.91,6.2,430,9.7,7,0,MORTGAGE,debt_consolidation,Not Verified,0,368.3673826081399,13794.953500000001,0.7636363636363637,0.5494149605747735,0.16555893226972224,0.3595819538330328
19521.62,36,7.66,185168.13,10.84,792,17.1,20,1,MORTGAGE,other,Source Verified,0,608.6793040299061,167268.5441,0.10545454545454547,0.10542645756588889,0.039446051803616926,0.11666036275611927
28365.98,36,7.85,141160.04,7.8,401,28.7,17,0,RENT,debt_consolidation,Verified,0,886.9251561939914,91754.02600000001,0.8163636363636364,0.20094907879028653,0.07539741327877135,0.33716701405514987
20264.73,24,28.53,198334.79,19.66,417,9.0,16,0,RENT,home_improvement,Not Verified,0,1117.7809036297517,324938.49761666666,0.7872727272727272,0.10217435882025538,0.06762994451733365,0.4583451156638545
22723.87,24,26.82,178908.17,12.61,449,29.7,11,0,RENT,debt_consolidation,Not Verified,0,1233.6565676702412,188002.66864166668,0.729090909090909,0.12701415480355088,0.08274568350927122,0.4032780531994119
32084.04,60,16.3,105138.31,29.86,467,19.0,19,1,RENT,debt_consolidation,Source Verified,0,785.3449244049094,261619.1613833333,0.6963636363636363,0.3051603169196842,0.08963563417425022,0.44230750281136444
21470.49,48,29.65,113543.31,28.56,583,7.3,27,0,RENT,home_improvement,Verified,0,768.7018276159653,270233.07779999997,0.48545454545454547,0.18909515672918115,0.08124143933615802,0.39563323484270674
90192.72,24,5.0,54303.69,54.09,692,13.1,28,4,MORTGAGE,car,Verified,0,3956.8799702957213,244773.88267500003,0.28727272727272724,1.6608948673653667,0.8743891924020017,0.49335937378565475
12622.21,12,20.35,103167.08,2.08,809,22.2,1,1,RENT,debt_consolidation,Not Verified,0,1171.3675607391365,17882.293866666667,0.07454545454545458,0.12234726426298,0.13624899269097893,0.12978247502667367
54828.58,36,20.41,182545.02,19.19,349,13.4,21,0,RENT,home_improvement,Verified,0,2049.0985768070127,291919.91115,0.9109090909090909,0.30035648192429465,0.13470201992738096,0.47388671714425323
43987.7,12,16.44,29153.62,35.8,825,2.1,29,2,MORTGAGE,car,Source Verified,0,4000.2064800360326,86974.96633333333,0.045454545454545414,1.508824633098737,1.6465357564663459,0.3508357575757576
98325.97,36,14.92,175440.22,36.29,807,5.1,8,0,RENT,debt_consolidation,Verified,0,3404.651259643213,530560.4653166666,0.07818181818181813,0.5604528425693949,0.2328759911251739,0.24153956880948707
15643.7,36,16.38,81370.6,28.81,330,23.7,1,0,RENT,debt_consolidation,Verified,0,552.9254470738059,195357.24883333335,0.9454545454545454,0.19225248431251582,0.08154180213597627,0.5046249377893551
42796.28,24,15.37,181912.3,48.94,498,19.5,30,0,OWN,debt_consolidation,Verified,0,2082.579328973383,741898.9968333333,0.64,0.23525775882114625,0.13737912141004538,0.4831345788076712
97099.69,24,23.26,189358.38,3.76,747,17.1,9,0,MORTGAGE,home_improvement,Verified,0,5097.974349332472,59332.2924,0.18727272727272726,0.512782639986675,0.32306831201233166,0.18655895241335438
87223.18,12,8.38,140755.68,48.93,636,5.0,19,0,MORTGAGE,debt_consolidation,Not Verified,0,7602.741021742459,573931.2851999999,0.38909090909090904,0.6196778701932313,0.6481649071704212,0.4183933088988603
82621.85,36,9.94,139596.28,29.69,729,25.1,21,0,MORTGAGE,debt_consolidation,Verified,0,2663.6478772476758,345384.46276666666,0.21999999999999997,0.5918628347402954,0.22897296781097684,0.24336563011443102
29500.77,12,9.51,101495.78,8.03,695,28.8,9,0,RENT,home_improvement,Verified,0,2586.86812033131,67917.59278333333,0.28181818181818186,0.2906600648815153,0.30584934116448703,0.1807196310861457
21234.32,48,11.56,170397.24,53.14,573,1.2,21,0,MORTGAGE,other,Source Verified,0,554.604709297217,754575.7777999999,0.5036363636363637,0.12461657242805108,0.039057302287094586,0.4278351241681034
68521.11,12,18.13,193090.3,38.95,323,2.3,25,7,MORTGAGE,debt_consolidation,Not Verified,1,6286.254972266,626738.9320833334,0.9581818181818181,0.35486562504693403,0.39067244531285106,0.729242547561588
93290.72,60,7.78,159514.72,9.81,621,26.5,10,0,RENT,debt_consolidation,Source Verified,0,1881.7922597734528,130403.28360000001,0.4163636363636364,0.5848408222137744,0.14156378243513473,0.2118786509707862
57892.47,12,26.7,131948.61,2.02,327,24.5,24,0,RENT,home_improvement,Verified,0,5550.213831374698,22211.34935,0.9509090909090909,0.4387501315853195,0.504761406554388,0.4785109891402873
59303.21,60,12.43,129222.72,8.47,632,18.5,23,6,MORTGAGE,debt_consolidation,Verified,0,1332.0894844175857,91209.7032,0.39636363636363636,0.4589224712186835,0.12370172840357353,0.33610911223429674
31598.01,60,9.06,172904.58,36.53,740,28.3,11,1,RENT,debt_consolidation,Source Verified,0,656.8432294066583,526350.3589499999,0.19999999999999996,0.1827482534008064,0.04558652380914317,0.2630069857142476
78101.83,60,21.89,117416.68,10.76,622,19.4,1,1,MORTGAGE,home_improvement,Not Verified,0,2152.2057356202467,105283.62306666665,0.41454545454545455,0.6651681004777176,0.21995570669723383,0.2994798130939658
22769.16,48,5.95,164694.78,13.55,848,6.5,20,0,RENT,other,Verified,0,534.21258155645,185967.85575000002,0.0036363636363636598,0.138250647652585,0.0389238261144488,0.0654234432175055
35749.53,12,20.5,111599.35,1.51,551,21.9,25,1,RENT,car,Verified,0,3320.2008640117674,14042.918208333334,0.5436363636363637,0.3203381560914109,0.35701292496901826,0.3142656864362958
45416.46,12,22.45,31239.97,43.38,712,19.4,26,0,RENT,debt_consolidation,Not Verified,1,4260.5675361323665,112932.49155000002,0.25090909090909086,1.4537933295070384,1.636583211622431,0.4383681818181818
53222.99,48,10.37,89110.46,48.62,667,29.6,8,1,RENT,car,Source Verified,0,1359.3493895748386,361045.88043333334,0.33272727272727276,0.5972698379067957,0.18305586880483013,0.3788234656683618
28028.92,36,6.05,99999.37,47.81,845,6.4,20,6,RENT,debt_consolidation,Source Verified,0,853.329192629396,398414.1566416667,0.009090909090909038,0.28029096583308477,0.10240014823646142,0.3368301663387976
15909.5,24,14.09,45491.1,7.65,692,17.9,12,1,MORTGAGE,debt_consolidation,Verified,0,764.5375686163887,29000.57625,0.28727272727272724,0.34972774894429903,0.20167573049226475,0.20894802759468104
63008.9,12,7.46,38449.34,54.2,390,23.4,1,0,MORTGAGE,other,Verified,1,5465.325867944163,173662.8523333333,0.8363636363636364,1.6387511463135649,1.705722657796726,0.628400606060606
32419.9,24,7.91,116383.69,40.34,826,10.2,10,1,MORTGAGE,other,Verified,0,1464.933872616041,391243.1712166667,0.043636363636363584,0.278560509638421,0.15104527508444263,0.23010058811450487
60217.63,48,11.36,35325.85,53.85,667,11.4,4,1,MORTGAGE,debt_consolidation,Verified,0,1566.9047349117711,158524.751875,0.33272727272727276,1.7046335756959847,0.5322690556332333,0.4394964510178688
19664.46,36,12.39,74530.13,26.83,333,26.6,15,1,OWN,debt_consolidation,Not Verified,0,656.8104522556008,166636.94899166666,0.94,0.2638457761981631,0.10575220286167768,0.5009268869528344
50708.31,36,18.25,154027.46,26.22,662,12.1,19,1,MORTGAGE,debt_consolidation,Verified,0,1839.5925924343903,336550.0001,0.3418181818181818,0.3292160371923292,0.14331932182230808,0.31621829581859445
55596.0,36,21.96,193597.79,47.07,786,18.7,6,1,RENT,home_improvement,Source Verified,0,2122.086147600764,759387.3312750001,0.11636363636363634,0.28717269964703623,0.1315357668659811,0.33784584941387086
9923.24,48,19.82,149216.7,5.6,617,26.7,27,1,RENT,other,Source Verified,0,301.01693835960265,69634.46,0.4236363636363636,0.06650220786279283,0.02420776803343883,0.2533068374094045
36977.41,60,8.71,198672.6,31.25,495,6.3,5,7,OWN,debt_consolidation,Verified,0,762.3962521210153,517376.5625,0.6454545454545455,0.18612234399710884,0.046049405028434645,0.5155623647452676
17769.39,60,9.3,145700.83,50.18,752,29.5,5,2,OWN,debt_consolidation,Not Verified,0,371.4559010058363,609272.3041166667,0.17818181818181822,0.12195805610716151,0.030593311047507666,0.3317063008017205
11020.62,24,26.97,72883.0,49.81,730,21.1,18,0,OWN,debt_consolidation,Source Verified,0,599.13623857991,302525.18583333335,0.21818181818181814,0.15120974712896013,0.09864625307628556,0.3816499283379316
99046.22,60,18.96,140969.46,57.37,599,14.9,28,2,RENT,debt_consolidation,Not Verified,0,2567.1340642440796,673951.49335,0.4563636363636364,0.7026076428185226,0.21852682681006905,0.5164616220749464
35623.62,60,26.75,146388.22,41.9,385,12.9,3,0,OWN,car,Verified,1,1082.4622243564536,511138.86816666665,0.8454545454545455,0.24335031876198784,0.08873355173167242,0.5663657794155914
81938.07,36,14.29,86910.86,12.47,438,28.6,27,2,MORTGAGE,car,Verified,0,2812.003871817526,90314.86868333333,0.749090909090909,0.942782869712715,0.38826041373667586,0.430126192888819
29190.86,36,20.36,23188.49,1.22,706,6.2,22,0,RENT,debt_consolidation,Verified,0,1090.1988395185094,2357.4964833333333,0.26181818181818184,1.2588512662963391,0.5641758507872704,0.214577282048424
69742.76,24,18.09,146575.96,28.76,743,9.4,2,1,RENT,debt_consolidation,Verified,0,3484.8782514555724,351293.71746666665,0.19454545454545458,0.47581308694822805,0.2853028492357606,0.28881452734781854
77221.65,12,12.98,23906.02,30.82,454,9.2,4,2,MORTGAGE,debt_consolidation,Source Verified,1,6896.502831286552,61398.628033333334,0.72,3.2302177443171214,3.4618072759680873,0.5523366666666667
61585.68,24,16.75,133613.85,14.42,502,8.7,18,0,OWN,home_improvement,Not Verified,0,3037.5426900392745,160559.30975000001,0.6327272727272728,0.4609228758844985,0.27280489470568575,0.35581836825844737
49799.74,24,17.56,49450.97,7.48,343,14.1,9,3,MORTGAGE,debt_consolidation,Verified,1,2475.632874074392,30824.43796666667,0.9218181818181819,1.0070528444639204,0.6007484684100778,0.524117877144038
44124.89,48,10.02,121808.63,35.17,692,29.7,19,1,MORTGAGE,home_improvement,Not Verified,0,1119.545066145893,357000.7930916667,0.28727272727272724,0.36224765026911476,0.11029219188944754,0.2981963404010659
38142.49,48,12.88,110704.34,45.86,302,26.7,26,0,RENT,debt_consolidation,Source Verified,0,1020.9972255906205,423075.0860333333,0.9963636363636363,0.3445437640475522,0.11067286708983087,0.5823978927695891
93305.27,24,24.79,22432.46,59.59,326,9.8,10,0,OWN,debt_consolidation,Source Verified,1,4970.018437156655,111395.85761666666,0.9527272727272728,4.159386442681721,2.6586571979123046,0.7609062121212121
83908.84,24,27.89,85315.85,45.5,302,12.7,22,4,OWN,car,Verified,1,4600.928172422571,323489.26458333334,0.9963636363636363,0.9835082226807796,0.6471381117233298,0.774584417232939
96677.56,24,13.99,128196.41,47.62,655,20.1,15,0,RENT,debt_consolidation,Verified,0,4641.311697907279,508726.0870166666,0.3545454545454545,0.754136250773325,0.43445631882271396,0.4019132076398471
16808.24,60,12.67,172749.18,36.99,530,0.5,1,1,OWN,car,Not Verified,0,379.6056942489238,532499.34735,0.5818181818181818,0.09729852263264001,0.026369261671673843,0.411078289803531
74432.41,48,9.88,179955.58,59.16,464,24.6,29,2,RENT,home_improvement,Verified,0,1883.5116155652065,887181.0093999999,0.7018181818181819,0.4136154599929605,0.12559843594059422,0.564216207230423
94142.34,24,21.96,107092.99,38.4,802,26.4,11,4,OWN,car,Not Verified,0,4882.071464772897,342697.568,0.08727272727272728,0.879070983077417,0.5470466141366934,0.3930901159591239
22217.14,36,13.08,151116.05,51.62,406,25.7,14,2,MORTGAGE,debt_consolidation,Source Verified,0,749.4396284807825,650050.8750833332,0.8072727272727273,0.14702038598811973,0.05951237834610811,0.5759000257133987
11317.15,36,29.69,76961.82,56.75,514,11.3,10,1,OWN,car,Not Verified,1,478.5113067150495,363965.27375,0.6109090909090908,0.14704888735739355,0.07461018568142741,0.5764975337196578
75406.46,60,13.14,81593.55,55.79,817,13.9,19,4,MORTGAGE,debt_consolidation,Not Verified,0,1721.1377164531962,379342.012875,0.06000000000000005,0.924171824856254,0.2531284960323255,0.3913311829365659
59574.95,60,14.85,55003.43,22.88,535,0.4,24,2,RENT,other,Verified,0,1412.5974753132036,104873.20653333333,0.5727272727272728,1.083113362203048,0.3081838660563249,0.40600626539351126
84973.73,12,20.08,121150.66,4.72,605,12.0,21,2,MORTGAGE,car,Source Verified,0,7874.753318650361,47652.59293333333,0.44545454545454544,0.7013889152564253,0.7799960794584554,0.3538953655216031
18278.38,12,25.04,76621.55,10.31,344,13.8,16,0,RENT,debt_consolidation,Verified,0,1737.6088826130142,65830.68170833333,0.92,0.2385540360381642,0.27213370900688083,0.47233170423402143
80550.39,12,16.74,35186.76,3.55,735,27.2,8,0,MORTGAGE,debt_consolidation,Source Verified,0,7336.643093428749,10409.416500000001,0.2090909090909091,2.2892244128189123,2.5020694466084685,0.23493348484848484
24154.6,60,15.57,143301.1,6.32,533,26.8,2,1,RENT,other,Verified,0,581.8885618765494,75471.91266666667,0.5763636363636364,0.1685583711499772,0.04872720964820642,0.29521332702542674
20547.31,60,29.89,147395.58,11.08,740,29.0,23,1,MORTGAGE,other,Source Verified,0,663.3876249750116,136095.2522,0.19999999999999996,0.13940248411790912,0.05400875317767426,0.2411275419844341
